"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"1058","WellR07-C02H2B_day7",133,"51",7,"SKMEL5","PLX4720",7.05528243550119,0.0894981508391028,6.982258333
"1059","WellR07-C02H2B_day8",191,"51",8,"SKMEL5","PLX4720",7.57742882803575,0.611644543373662,7.6926375
"1060","WellR07-C02H2B_day9",202,"51",9,"SKMEL5","PLX4720",7.65821148275179,0.692427198089708,8.924766667
"1061","WellR07-C02H2B_day10",230,"51",10,"SKMEL5","PLX4720",7.84549005094437,0.879705766282288,9.731066667
"1062","WellR07-C02H2B_day11",228,"51",11,"SKMEL5","PLX4720",7.83289001416474,0.867105729502654,10.7534125
"1063","WellR07-C02H2B_day12",247,"51",12,"SKMEL5","PLX4720",7.94836723158468,0.982582946922591,10.99522083
"1064","WellR07-C02H2B_day13",267,"51",13,"SKMEL5","PLX4720",8.06069593168755,1.09491164702547,11.78024167
"1065","WellR07-C02H2B_day14",306,"51",14,"SKMEL5","PLX4720",8.25738784269265,1.29160355803056,12.73057917
"1066","WellR07-C02H2B_day15",216,"51",15,"SKMEL5","PLX4720",7.75488750216347,0.789103217501381,12.9729875
"1067","WellR07-C02H2B_day16",211,"51",16,"SKMEL5","PLX4720",7.72109918870718,0.755314904045098,13.70632917
"1068","WellR07-C02H2B_day17",257,"51",17,"SKMEL5","PLX4720",8.00562454919388,1.03984026453179,14.875775
"1069","WellR07-C02H2B_day18",238,"51",18,"SKMEL5","PLX4720",7.89481776330794,0.929033478645857,16.12682917
"1070","WellR07-C02H2B_day19",244,"51",19,"SKMEL5","PLX4720",7.93073733756289,0.9649530529008,16.7051625
"1071","WellR07-C02H2B_day20",197,"51",20,"SKMEL5","PLX4720",7.62205181945638,0.656267534794289,17.764825
"1072","WellR07-C02H2B_day0",10,"52",0,"SKMEL5","PLX4720",3.32192809488736,-2.86789646399266,0
"1073","WellR07-C02H2B_day1",15,"52",1,"SKMEL5","PLX4720",3.90689059560852,-2.2829339632715,1.712545833
"1074","WellR07-C02H2B_day2",16,"52",2,"SKMEL5","PLX4720",4,-2.18982455888002,2.695325
"1075","WellR07-C02H2B_day3",27,"52",3,"SKMEL5","PLX4720",4.75488750216347,-1.43493705671655,3.764479167
"1076","WellR07-C02H2B_day4",36,"52",4,"SKMEL5","PLX4720",5.16992500144231,-1.01989955743771,4.903575
"1077","WellR07-C02H2B_day5",51,"52",5,"SKMEL5","PLX4720",5.6724253419715,-0.517399216908522,5.954283333
"1078","WellR07-C02H2B_day6",73,"52",6,"SKMEL5","PLX4720",6.18982455888002,0,6.897975
"1079","WellR07-C02H2B_day7",76,"52",7,"SKMEL5","PLX4720",6.24792751344359,0.0581029545635676,6.982258333
"1080","WellR07-C02H2B_day8",88,"52",8,"SKMEL5","PLX4720",6.4594316186373,0.26960705975728,7.6926375
"1081","WellR07-C02H2B_day9",106,"52",9,"SKMEL5","PLX4720",6.7279204545632,0.538095895683181,8.924766667
"1082","WellR07-C02H2B_day10",111,"52",10,"SKMEL5","PLX4720",6.79441586635011,0.604591307470089,9.731066667
"1083","WellR07-C02H2B_day11",120,"52",11,"SKMEL5","PLX4720",6.90689059560852,0.717066036728501,10.7534125
"1084","WellR07-C02H2B_day12",107,"52",12,"SKMEL5","PLX4720",6.74146698640115,0.55164242752113,10.99522083
"1085","WellR07-C02H2B_day13",97,"52",13,"SKMEL5","PLX4720",6.59991284218713,0.41008828330711,11.78024167
"1086","WellR07-C02H2B_day14",94,"52",14,"SKMEL5","PLX4720",6.55458885167764,0.36476429279762,12.73057917
"1087","WellR07-C02H2B_day15",88,"52",15,"SKMEL5","PLX4720",6.4594316186373,0.26960705975728,12.9729875
"1088","WellR07-C02H2B_day16",82,"52",16,"SKMEL5","PLX4720",6.35755200461808,0.167727445738066,13.70632917
"1089","WellR07-C02H2B_day17",56,"52",17,"SKMEL5","PLX4720",5.8073549220576,-0.382469636822414,14.875775
"1090","WellR07-C02H2B_day18",53,"52",18,"SKMEL5","PLX4720",5.7279204545632,-0.461904104316819,16.12682917
"1091","WellR07-C02H2B_day19",46,"52",19,"SKMEL5","PLX4720",5.52356195605701,-0.666262602823005,16.7051625
"1092","WellR07-C02H2B_day20",43,"52",20,"SKMEL5","PLX4720",5.4262647547021,-0.76355980417792,17.764825
"1093","WellR07-C02H2B_day0",5,"53",0,"SKMEL5","PLX4720",2.32192809488736,-3.98185265328974,0
"1094","WellR07-C02H2B_day1",11,"53",1,"SKMEL5","PLX4720",3.4594316186373,-2.84434912953981,1.712545833
"1095","WellR07-C02H2B_day2",19,"53",2,"SKMEL5","PLX4720",4.24792751344359,-2.05585323473352,2.695325
"1096","WellR07-C02H2B_day3",23,"53",3,"SKMEL5","PLX4720",4.52356195605701,-1.78021879212009,3.764479167
"1097","WellR07-C02H2B_day4",38,"53",4,"SKMEL5","PLX4720",5.24792751344359,-1.05585323473352,4.903575
"1098","WellR07-C02H2B_day5",55,"53",5,"SKMEL5","PLX4720",5.78135971352466,-0.522421034652443,5.954283333
"1099","WellR07-C02H2B_day6",79,"53",6,"SKMEL5","PLX4720",6.3037807481771,0,6.897975
"1100","WellR07-C02H2B_day7",89,"53",7,"SKMEL5","PLX4720",6.4757334309664,0.171952682789295,6.982258333
"1101","WellR07-C02H2B_day8",106,"53",8,"SKMEL5","PLX4720",6.7279204545632,0.424139706386096,7.6926375
"1102","WellR07-C02H2B_day9",115,"53",9,"SKMEL5","PLX4720",6.84549005094437,0.541709302767272,8.924766667
"1103","WellR07-C02H2B_day10",108,"53",10,"SKMEL5","PLX4720",6.75488750216347,0.451106753986365,9.731066667
"1104","WellR07-C02H2B_day11",120,"53",11,"SKMEL5","PLX4720",6.90689059560852,0.603109847431416,10.7534125
"1105","WellR07-C02H2B_day12",127,"53",12,"SKMEL5","PLX4720",6.98868468677217,0.684903938595062,10.99522083
"1106","WellR07-C02H2B_day13",125,"53",13,"SKMEL5","PLX4720",6.96578428466209,0.662003536484984,11.78024167
"1107","WellR07-C02H2B_day14",152,"53",14,"SKMEL5","PLX4720",7.24792751344359,0.944146765266482,12.73057917
"1108","WellR07-C02H2B_day15",151,"53",15,"SKMEL5","PLX4720",7.23840473932508,0.934623991147975,12.9729875
"1109","WellR07-C02H2B_day16",146,"53",16,"SKMEL5","PLX4720",7.18982455888002,0.886043810702914,13.70632917
"1110","WellR07-C02H2B_day17",146,"53",17,"SKMEL5","PLX4720",7.18982455888002,0.886043810702914,14.875775
"1111","WellR07-C02H2B_day18",139,"53",18,"SKMEL5","PLX4720",7.11894107272351,0.815160324546405,16.12682917
"1112","WellR07-C02H2B_day19",139,"53",19,"SKMEL5","PLX4720",7.11894107272351,0.815160324546405,16.7051625
"1113","WellR07-C02H2B_day20",130,"53",20,"SKMEL5","PLX4720",7.02236781302845,0.718587064851351,17.764825
"1114","WellR07-C03H2B_day0",4,"54",0,"SKMEL5","PLX4720",2,-3.64385618977472,0
"1115","WellR07-C03H2B_day1",5,"54",1,"SKMEL5","PLX4720",2.32192809488736,-3.32192809488736,1.712545833
"1116","WellR07-C03H2B_day2",8,"54",2,"SKMEL5","PLX4720",3,-2.64385618977472,2.695325
"1117","WellR07-C03H2B_day3",13,"54",3,"SKMEL5","PLX4720",3.70043971814109,-1.94341647163363,3.764479167
"1118","WellR07-C03H2B_day4",22,"54",4,"SKMEL5","PLX4720",4.4594316186373,-1.18442457113743,4.903575
"1119","WellR07-C03H2B_day5",38,"54",5,"SKMEL5","PLX4720",5.24792751344359,-0.395928676331139,5.954283333
"1120","WellR07-C03H2B_day6",50,"54",6,"SKMEL5","PLX4720",5.64385618977472,0,6.897975
"1121","WellR07-C03H2B_day7",45,"54",7,"SKMEL5","PLX4720",5.49185309632967,-0.15200309344505,6.982258333
"1122","WellR07-C03H2B_day8",75,"54",8,"SKMEL5","PLX4720",6.22881869049588,0.584962500721156,7.6926375
"1123","WellR07-C03H2B_day9",82,"54",9,"SKMEL5","PLX4720",6.35755200461808,0.713695814843359,8.924766667
"1124","WellR07-C03H2B_day10",102,"54",10,"SKMEL5","PLX4720",6.6724253419715,1.02856915219677,9.731066667
"1125","WellR07-C03H2B_day11",143,"54",11,"SKMEL5","PLX4720",7.15987133677839,1.51601514700366,10.7534125
"1126","WellR07-C03H2B_day12",152,"54",12,"SKMEL5","PLX4720",7.24792751344359,1.60407132366886,10.99522083
"1127","WellR07-C03H2B_day13",164,"54",13,"SKMEL5","PLX4720",7.35755200461808,1.71369581484336,11.78024167
"1128","WellR07-C03H2B_day14",183,"54",14,"SKMEL5","PLX4720",7.51569983828404,1.87184364850932,12.73057917
"1129","WellR07-C03H2B_day15",181,"54",15,"SKMEL5","PLX4720",7.49984588708321,1.85598969730848,12.9729875
"1130","WellR07-C03H2B_day16",201,"54",16,"SKMEL5","PLX4720",7.65105169117893,2.0071955014042,13.70632917
"1131","WellR07-C03H2B_day17",258,"54",17,"SKMEL5","PLX4720",8.01122725542325,2.36737106564853,14.875775
"1132","WellR07-C03H2B_day18",274,"54",18,"SKMEL5","PLX4720",8.09803208296053,2.4541758931858,16.12682917
"1133","WellR07-C03H2B_day19",289,"54",19,"SKMEL5","PLX4720",8.17492568250068,2.53106949272595,16.7051625
"1134","WellR07-C03H2B_day20",353,"54",20,"SKMEL5","PLX4720",8.46352437327118,2.81966818349646,17.764825
"1135","WellR07-C03H2B_day0",2,"55",0,"SKMEL5","PLX4720",1,-4,0
"1136","WellR07-C03H2B_day1",1,"55",1,"SKMEL5","PLX4720",0,-5,1.712545833
"1137","WellR07-C03H2B_day2",1,"55",2,"SKMEL5","PLX4720",0,-5,2.695325
"1138","WellR07-C03H2B_day3",3,"55",3,"SKMEL5","PLX4720",1.58496250072116,-3.41503749927884,3.764479167
"1139","WellR07-C03H2B_day4",15,"55",4,"SKMEL5","PLX4720",3.90689059560852,-1.09310940439148,4.903575
"1140","WellR07-C03H2B_day5",21,"55",5,"SKMEL5","PLX4720",4.39231742277876,-0.607682577221239,5.954283333
"1141","WellR07-C03H2B_day6",32,"55",6,"SKMEL5","PLX4720",5,0,6.897975
"1142","WellR07-C03H2B_day7",36,"55",7,"SKMEL5","PLX4720",5.16992500144231,0.169925001442312,6.982258333
"1143","WellR07-C03H2B_day8",45,"55",8,"SKMEL5","PLX4720",5.49185309632967,0.491853096329675,7.6926375
"1144","WellR07-C03H2B_day9",44,"55",9,"SKMEL5","PLX4720",5.4594316186373,0.459431618637297,8.924766667
"1145","WellR07-C03H2B_day10",53,"55",10,"SKMEL5","PLX4720",5.7279204545632,0.727920454563199,9.731066667
"1146","WellR07-C03H2B_day11",56,"55",11,"SKMEL5","PLX4720",5.8073549220576,0.807354922057604,10.7534125
"1147","WellR07-C03H2B_day12",55,"55",12,"SKMEL5","PLX4720",5.78135971352466,0.78135971352466,10.99522083
"1148","WellR07-C03H2B_day13",47,"55",13,"SKMEL5","PLX4720",5.55458885167764,0.554588851677638,11.78024167
"1149","WellR07-C03H2B_day14",54,"55",14,"SKMEL5","PLX4720",5.75488750216347,0.754887502163468,12.73057917
"1150","WellR07-C03H2B_day15",60,"55",15,"SKMEL5","PLX4720",5.90689059560852,0.906890595608519,12.9729875
"1151","WellR07-C03H2B_day16",59,"55",16,"SKMEL5","PLX4720",5.88264304936184,0.882643049361842,13.70632917
"1152","WellR07-C03H2B_day17",67,"55",17,"SKMEL5","PLX4720",6.06608919045777,1.06608919045777,14.875775
"1153","WellR07-C03H2B_day18",49,"55",18,"SKMEL5","PLX4720",5.61470984411521,0.614709844115208,16.12682917
"1154","WellR07-C03H2B_day19",54,"55",19,"SKMEL5","PLX4720",5.75488750216347,0.754887502163468,16.7051625
"1155","WellR07-C03H2B_day20",53,"55",20,"SKMEL5","PLX4720",5.7279204545632,0.727920454563199,17.764825
"1156","WellR07-C03H2B_day0",2,"56",0,"SKMEL5","PLX4720",1,-5.76818432477693,0
"1157","WellR07-C03H2B_day1",7,"56",1,"SKMEL5","PLX4720",2.8073549220576,-3.96082940271932,1.712545833
"1158","WellR07-C03H2B_day2",9,"56",2,"SKMEL5","PLX4720",3.16992500144231,-3.59825932333461,2.695325
"1159","WellR07-C03H2B_day3",14,"56",3,"SKMEL5","PLX4720",3.8073549220576,-2.96082940271932,3.764479167
"1160","WellR07-C03H2B_day4",33,"56",4,"SKMEL5","PLX4720",5.04439411935845,-1.72379020541847,4.903575
"1161","WellR07-C03H2B_day5",60,"56",5,"SKMEL5","PLX4720",5.90689059560852,-0.861293729168407,5.954283333
"1162","WellR07-C03H2B_day6",109,"56",6,"SKMEL5","PLX4720",6.76818432477693,0,6.897975
"1163","WellR07-C03H2B_day7",114,"56",7,"SKMEL5","PLX4720",6.83289001416474,0.0647056893878153,6.982258333
"1164","WellR07-C03H2B_day8",145,"56",8,"SKMEL5","PLX4720",7.17990909001493,0.411724765238008,7.6926375
"1165","WellR07-C03H2B_day9",158,"56",9,"SKMEL5","PLX4720",7.3037807481771,0.535596423400177,8.924766667
"1166","WellR07-C03H2B_day10",201,"56",10,"SKMEL5","PLX4720",7.65105169117893,0.882867366402003,9.731066667
"1167","WellR07-C03H2B_day11",238,"56",11,"SKMEL5","PLX4720",7.89481776330794,1.12663343853102,10.7534125
"1168","WellR07-C03H2B_day12",126,"56",12,"SKMEL5","PLX4720",6.97727992349992,0.209095598722991,10.99522083
"1169","WellR07-C03H2B_day13",133,"56",13,"SKMEL5","PLX4720",7.05528243550119,0.287098110724264,11.78024167
"1170","WellR07-C03H2B_day14",170,"56",14,"SKMEL5","PLX4720",7.4093909361377,0.641206611360776,12.73057917
"1171","WellR07-C03H2B_day15",161,"56",15,"SKMEL5","PLX4720",7.33091687811462,0.562732553337691,12.9729875
"1172","WellR07-C03H2B_day16",165,"56",16,"SKMEL5","PLX4720",7.36632221424582,0.59813788946889,13.70632917
"1173","WellR07-C03H2B_day17",214,"56",17,"SKMEL5","PLX4720",7.74146698640115,0.973282661624221,14.875775
"1174","WellR07-C03H2B_day18",214,"56",18,"SKMEL5","PLX4720",7.74146698640115,0.973282661624221,16.12682917
"1175","WellR07-C03H2B_day19",238,"56",19,"SKMEL5","PLX4720",7.89481776330794,1.12663343853102,16.7051625
"1176","WellR07-C03H2B_day20",251,"56",20,"SKMEL5","PLX4720",7.97154355395077,1.20335922917385,17.764825
"1177","WellR07-C03H2B_day0",3,"57",0,"SKMEL5","PLX4720",1.58496250072116,-3.70043971814109,0
"1178","WellR07-C03H2B_day1",4,"57",1,"SKMEL5","PLX4720",2,-3.28540221886225,1.712545833
"1179","WellR07-C03H2B_day2",5,"57",2,"SKMEL5","PLX4720",2.32192809488736,-2.96347412397489,2.695325
"1180","WellR07-C03H2B_day3",8,"57",3,"SKMEL5","PLX4720",3,-2.28540221886225,3.764479167
"1181","WellR07-C03H2B_day4",18,"57",4,"SKMEL5","PLX4720",4.16992500144231,-1.11547721741994,4.903575
"1182","WellR07-C03H2B_day5",31,"57",5,"SKMEL5","PLX4720",4.95419631038687,-0.331205908475374,5.954283333
"1183","WellR07-C03H2B_day6",39,"57",6,"SKMEL5","PLX4720",5.28540221886225,0,6.897975
"1184","WellR07-C03H2B_day7",51,"57",7,"SKMEL5","PLX4720",5.6724253419715,0.387023123109246,6.982258333
"1185","WellR07-C03H2B_day8",49,"57",8,"SKMEL5","PLX4720",5.61470984411521,0.32930762525296,7.6926375
"1186","WellR07-C03H2B_day9",68,"57",9,"SKMEL5","PLX4720",6.08746284125034,0.80206062238809,8.924766667
"1187","WellR07-C03H2B_day10",78,"57",10,"SKMEL5","PLX4720",6.28540221886225,1,9.731066667
"1188","WellR07-C03H2B_day11",91,"57",11,"SKMEL5","PLX4720",6.5077946401987,1.22239242133645,10.7534125
"1189","WellR07-C03H2B_day12",87,"57",12,"SKMEL5","PLX4720",6.44294349584873,1.15754127698648,10.99522083
"1190","WellR07-C03H2B_day13",91,"57",13,"SKMEL5","PLX4720",6.5077946401987,1.22239242133645,11.78024167
"1191","WellR07-C03H2B_day14",117,"57",14,"SKMEL5","PLX4720",6.8703647195834,1.58496250072116,12.73057917
"1192","WellR07-C03H2B_day15",123,"57",15,"SKMEL5","PLX4720",6.94251450533924,1.65711228647699,12.9729875
"1193","WellR07-C03H2B_day16",141,"57",16,"SKMEL5","PLX4720",7.13955135239879,1.85414913353654,13.70632917
"1194","WellR07-C03H2B_day17",179,"57",17,"SKMEL5","PLX4720",7.48381577726426,2.19841355840201,14.875775
"1195","WellR07-C03H2B_day18",183,"57",18,"SKMEL5","PLX4720",7.51569983828404,2.23029761942179,16.12682917
"1196","WellR07-C03H2B_day19",198,"57",19,"SKMEL5","PLX4720",7.62935662007961,2.34395440121736,16.7051625
"1197","WellR07-C03H2B_day20",185,"57",20,"SKMEL5","PLX4720",7.53138146051631,2.24597924165406,17.764825
"1198","WellR07-C03H2B_day0",8,"58",0,"SKMEL5","PLX4720",3,-5.19967234483636,0
"1199","WellR07-C03H2B_day1",23,"58",1,"SKMEL5","PLX4720",4.52356195605701,-3.67611038877935,1.712545833
"1200","WellR07-C03H2B_day2",40,"58",2,"SKMEL5","PLX4720",5.32192809488736,-2.877744249949,2.695325
"1201","WellR07-C03H2B_day3",63,"58",3,"SKMEL5","PLX4720",5.97727992349992,-2.22239242133645,3.764479167
"1202","WellR07-C03H2B_day4",103,"58",4,"SKMEL5","PLX4720",6.68650052718322,-1.51317181765315,4.903575
"1203","WellR07-C03H2B_day5",166,"58",5,"SKMEL5","PLX4720",7.37503943134692,-0.824632913489439,5.954283333
"1204","WellR07-C03H2B_day6",294,"58",6,"SKMEL5","PLX4720",8.19967234483636,0,6.897975
"1205","WellR07-C03H2B_day7",285,"58",7,"SKMEL5","PLX4720",8.1548181090521,-0.0448542357842587,6.982258333
"1206","WellR07-C03H2B_day8",414,"58",8,"SKMEL5","PLX4720",8.69348695749933,0.493814612662963,7.6926375
"1207","WellR07-C03H2B_day9",510,"58",9,"SKMEL5","PLX4720",8.99435343685886,0.794681092022495,8.924766667
"1208","WellR07-C03H2B_day10",568,"58",10,"SKMEL5","PLX4720",9.14974711950468,0.950074774668318,9.731066667
"1209","WellR07-C03H2B_day11",676,"58",11,"SKMEL5","PLX4720",9.40087943628218,1.20120709144582,10.7534125
"1210","WellR07-C03H2B_day12",679,"58",12,"SKMEL5","PLX4720",9.40726776424473,1.20759541940837,10.99522083
"1211","WellR07-C03H2B_day13",770,"58",13,"SKMEL5","PLX4720",9.58871463558226,1.3890422907459,11.78024167
"1212","WellR07-C03H2B_day14",925,"58",14,"SKMEL5","PLX4720",9.85330955540367,1.65363721056731,12.73057917
"1213","WellR07-C03H2B_day15",832,"58",15,"SKMEL5","PLX4720",9.70043971814109,1.50076737330473,12.9729875
"1214","WellR07-C03H2B_day16",849,"58",16,"SKMEL5","PLX4720",9.72962074355304,1.52994839871667,13.70632917
"1215","WellR07-C03H2B_day17",1163,"58",17,"SKMEL5","PLX4720",10.1836353814732,1.98396303663685,14.875775
"1216","WellR07-C03H2B_day18",1280,"58",18,"SKMEL5","PLX4720",10.3219280948874,2.122255750051,16.12682917
"1217","WellR07-C03H2B_day19",1383,"58",19,"SKMEL5","PLX4720",10.4335854411505,2.23391309631413,16.7051625
"1218","WellR07-C03H2B_day20",1492,"58",20,"SKMEL5","PLX4720",10.5430318202552,2.34335947541887,17.764825
"1219","WellR07-C03H2B_day0",2,"59",0,"SKMEL5","PLX4720",1,-5.68650052718322,0
"1220","WellR07-C03H2B_day1",7,"59",1,"SKMEL5","PLX4720",2.8073549220576,-3.87914560512561,1.712545833
"1221","WellR07-C03H2B_day2",10,"59",2,"SKMEL5","PLX4720",3.32192809488736,-3.36457243229586,2.695325
"1222","WellR07-C03H2B_day3",20,"59",3,"SKMEL5","PLX4720",4.32192809488736,-2.36457243229586,3.764479167
"1223","WellR07-C03H2B_day4",36,"59",4,"SKMEL5","PLX4720",5.16992500144231,-1.51657552574091,4.903575
"1224","WellR07-C03H2B_day5",65,"59",5,"SKMEL5","PLX4720",6.02236781302845,-0.664132714154764,5.954283333
"1225","WellR07-C03H2B_day6",103,"59",6,"SKMEL5","PLX4720",6.68650052718322,0,6.897975
"1226","WellR07-C03H2B_day7",107,"59",7,"SKMEL5","PLX4720",6.74146698640115,0.0549664592179289,6.982258333
"1227","WellR07-C03H2B_day8",138,"59",8,"SKMEL5","PLX4720",7.10852445677817,0.422023929594951,7.6926375
"1228","WellR07-C03H2B_day9",169,"59",9,"SKMEL5","PLX4720",7.40087943628218,0.714378909098966,8.924766667
"1229","WellR07-C03H2B_day10",224,"59",10,"SKMEL5","PLX4720",7.8073549220576,1.12085439487439,9.731066667
"1230","WellR07-C03H2B_day11",297,"59",11,"SKMEL5","PLX4720",8.21431912080077,1.52781859361755,10.7534125
"1231","WellR07-C03H2B_day12",281,"59",12,"SKMEL5","PLX4720",8.13442632022093,1.44792579303771,10.99522083
"1232","WellR07-C03H2B_day13",320,"59",13,"SKMEL5","PLX4720",8.32192809488736,1.63542756770414,11.78024167
"1233","WellR07-C03H2B_day14",377,"59",14,"SKMEL5","PLX4720",8.55842071326866,1.87192018608545,12.73057917
"1234","WellR07-C03H2B_day15",411,"59",15,"SKMEL5","PLX4720",8.68299458368168,1.99649405649846,12.9729875
"1235","WellR07-C03H2B_day16",479,"59",16,"SKMEL5","PLX4720",8.90388184573618,2.21738131855296,13.70632917
"1236","WellR07-C03H2B_day17",609,"59",17,"SKMEL5","PLX4720",9.25029841790633,2.56379789072311,14.875775
"1237","WellR07-C03H2B_day18",679,"59",18,"SKMEL5","PLX4720",9.40726776424473,2.72076723706151,16.12682917
"1238","WellR07-C03H2B_day19",740,"59",19,"SKMEL5","PLX4720",9.53138146051631,2.84488093333309,16.7051625
"1239","WellR07-C03H2B_day20",749,"59",20,"SKMEL5","PLX4720",9.54882190845875,2.86232138127553,17.764825
"1240","WellR07-C04H2B_day0",4,"60",0,"SKMEL5","PLX4720",2,-3.04439411935845,0
"1241","WellR07-C04H2B_day1",4,"60",1,"SKMEL5","PLX4720",2,-3.04439411935845,1.712545833
"1242","WellR07-C04H2B_day2",11,"60",2,"SKMEL5","PLX4720",3.4594316186373,-1.58496250072116,2.695325
"1243","WellR07-C04H2B_day3",30,"60",3,"SKMEL5","PLX4720",4.90689059560852,-0.137503523749935,3.764479167
"1244","WellR07-C04H2B_day4",50,"60",4,"SKMEL5","PLX4720",5.64385618977472,0.599462070416271,4.903575
"1245","WellR07-C04H2B_day5",30,"60",5,"SKMEL5","PLX4720",4.90689059560852,-0.137503523749935,5.954283333
"1246","WellR07-C04H2B_day6",33,"60",6,"SKMEL5","PLX4720",5.04439411935845,0,6.897975
"1247","WellR07-C04H2B_day7",27,"60",7,"SKMEL5","PLX4720",4.75488750216347,-0.289506617194985,6.982258333
"1248","WellR07-C04H2B_day8",24,"60",8,"SKMEL5","PLX4720",4.58496250072116,-0.459431618637297,7.6926375
"1249","WellR07-C04H2B_day9",20,"60",9,"SKMEL5","PLX4720",4.32192809488736,-0.722466024471091,8.924766667
"1250","WellR07-C04H2B_day10",20,"60",10,"SKMEL5","PLX4720",4.32192809488736,-0.722466024471091,9.731066667
"1251","WellR07-C04H2B_day11",30,"60",11,"SKMEL5","PLX4720",4.90689059560852,-0.137503523749935,10.7534125
"1252","WellR07-C04H2B_day12",29,"60",12,"SKMEL5","PLX4720",4.85798099512757,-0.186413124230882,10.99522083
"1253","WellR07-C04H2B_day13",39,"60",13,"SKMEL5","PLX4720",5.28540221886225,0.241008099503795,11.78024167
"1254","WellR07-C04H2B_day14",57,"60",14,"SKMEL5","PLX4720",5.83289001416474,0.788495894806288,12.73057917
"1255","WellR07-C04H2B_day15",59,"60",15,"SKMEL5","PLX4720",5.88264304936184,0.838248930003388,12.9729875
"1256","WellR07-C04H2B_day16",70,"60",16,"SKMEL5","PLX4720",6.12928301694497,1.08488889758651,13.70632917
"1257","WellR07-C04H2B_day17",97,"60",17,"SKMEL5","PLX4720",6.59991284218713,1.55551872282867,14.875775
"1258","WellR07-C04H2B_day18",122,"60",18,"SKMEL5","PLX4720",6.93073733756289,1.88634321820443,16.12682917
"1259","WellR07-C04H2B_day19",138,"60",19,"SKMEL5","PLX4720",7.10852445677817,2.06413033741972,16.7051625
"1260","WellR07-C04H2B_day20",179,"60",20,"SKMEL5","PLX4720",7.48381577726426,2.4394216579058,17.764825
"1261","WellR07-C04H2B_day0",2,"61",0,"SKMEL5","PLX4720",1,-6.11894107272351,0
"1262","WellR07-C04H2B_day1",6,"61",1,"SKMEL5","PLX4720",2.58496250072116,-4.53397857200235,1.712545833
"1263","WellR07-C04H2B_day2",14,"61",2,"SKMEL5","PLX4720",3.8073549220576,-3.3115861506659,2.695325
"1264","WellR07-C04H2B_day3",21,"61",3,"SKMEL5","PLX4720",4.39231742277876,-2.72662364994475,3.764479167
"1265","WellR07-C04H2B_day4",42,"61",4,"SKMEL5","PLX4720",5.39231742277876,-1.72662364994475,4.903575
"1266","WellR07-C04H2B_day5",74,"61",5,"SKMEL5","PLX4720",6.20945336562895,-0.909487707094558,5.954283333
"1267","WellR07-C04H2B_day6",139,"61",6,"SKMEL5","PLX4720",7.11894107272351,0,6.897975
"1268","WellR07-C04H2B_day7",129,"61",7,"SKMEL5","PLX4720",7.01122725542325,-0.107713817300254,6.982258333
"1269","WellR07-C04H2B_day8",170,"61",8,"SKMEL5","PLX4720",7.4093909361377,0.290449863414194,7.6926375
"1270","WellR07-C04H2B_day9",208,"61",9,"SKMEL5","PLX4720",7.70043971814109,0.581498645417584,8.924766667
"1271","WellR07-C04H2B_day10",222,"61",10,"SKMEL5","PLX4720",7.79441586635011,0.675474793626599,9.731066667
"1272","WellR07-C04H2B_day11",233,"61",11,"SKMEL5","PLX4720",7.86418614465428,0.745245071930773,10.7534125
"1273","WellR07-C04H2B_day12",238,"61",12,"SKMEL5","PLX4720",7.89481776330794,0.775876690584436,10.99522083
"1274","WellR07-C04H2B_day13",233,"61",13,"SKMEL5","PLX4720",7.86418614465428,0.745245071930773,11.78024167
"1275","WellR07-C04H2B_day14",280,"61",14,"SKMEL5","PLX4720",8.12928301694497,1.01034194422146,12.73057917
"1276","WellR07-C04H2B_day15",272,"61",15,"SKMEL5","PLX4720",8.08746284125034,0.968521768526831,12.9729875
"1277","WellR07-C04H2B_day16",294,"61",16,"SKMEL5","PLX4720",8.19967234483636,1.08073127211286,13.70632917
"1278","WellR07-C04H2B_day17",293,"61",17,"SKMEL5","PLX4720",8.19475685442225,1.07581578169874,14.875775
"1279","WellR07-C04H2B_day18",299,"61",18,"SKMEL5","PLX4720",8.2240016741981,1.1050606014746,16.12682917
"1280","WellR07-C04H2B_day19",310,"61",19,"SKMEL5","PLX4720",8.27612440527424,1.15718333255073,16.7051625
"1281","WellR07-C04H2B_day20",294,"61",20,"SKMEL5","PLX4720",8.19967234483636,1.08073127211286,17.764825
"1282","WellR07-C04H2B_day0",1,"62",0,"SKMEL5","PLX4720",0,-6.89481776330794,0
"1283","WellR07-C04H2B_day1",3,"62",1,"SKMEL5","PLX4720",1.58496250072116,-5.30985526258679,1.712545833
"1284","WellR07-C04H2B_day2",5,"62",2,"SKMEL5","PLX4720",2.32192809488736,-4.57288966842058,2.695325
"1285","WellR07-C04H2B_day3",16,"62",3,"SKMEL5","PLX4720",4,-2.89481776330794,3.764479167
"1286","WellR07-C04H2B_day4",38,"62",4,"SKMEL5","PLX4720",5.24792751344359,-1.64689024986436,4.903575
"1287","WellR07-C04H2B_day5",74,"62",5,"SKMEL5","PLX4720",6.20945336562895,-0.685364397678994,5.954283333
"1288","WellR07-C04H2B_day6",119,"62",6,"SKMEL5","PLX4720",6.89481776330794,0,6.897975
"1289","WellR07-C04H2B_day7",121,"62",7,"SKMEL5","PLX4720",6.91886323727459,0.0240454739666509,6.982258333
