"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"599","WellR04-C06H2B_day10",454,"29",10,"SKMEL5","PLX4720",8.82654848729091,0.771266051789725,9.731066667
"600","WellR04-C06H2B_day11",474,"29",11,"SKMEL5","PLX4720",8.88874324889826,0.833460813397069,10.7534125
"601","WellR04-C06H2B_day12",471,"29",12,"SKMEL5","PLX4720",8.87958324961278,0.824300814111595,10.99522083
"602","WellR04-C06H2B_day13",487,"29",13,"SKMEL5","PLX4720",8.92777796208234,0.872495526581153,11.78024167
"603","WellR04-C06H2B_day14",518,"29",14,"SKMEL5","PLX4720",9.01680828768655,0.961525852185366,12.73057917
"604","WellR04-C06H2B_day15",533,"29",15,"SKMEL5","PLX4720",9.05799172275918,1.00270928725799,12.9729875
"605","WellR04-C06H2B_day16",552,"29",16,"SKMEL5","PLX4720",9.10852445677817,1.05324202127698,13.70632917
"606","WellR04-C06H2B_day17",643,"29",17,"SKMEL5","PLX4720",9.32867492732795,1.27339249182676,14.875775
"607","WellR04-C06H2B_day18",645,"29",18,"SKMEL5","PLX4720",9.33315535031062,1.27787291480943,16.12682917
"608","WellR04-C06H2B_day19",638,"29",19,"SKMEL5","PLX4720",9.31741261376487,1.26213017826368,16.7051625
"609","WellR04-C06H2B_day20",656,"29",20,"SKMEL5","PLX4720",9.35755200461808,1.30226956911689,17.764825
"610","WellR04-C06H2B_day0",2,"30",0,"SKMEL5","PLX4720",1,-5.08746284125034,0
"611","WellR04-C06H2B_day1",6,"30",1,"SKMEL5","PLX4720",2.58496250072116,-3.50250034052918,1.712545833
"612","WellR04-C06H2B_day2",5,"30",2,"SKMEL5","PLX4720",2.32192809488736,-3.76553474636298,2.695325
"613","WellR04-C06H2B_day3",15,"30",3,"SKMEL5","PLX4720",3.90689059560852,-2.18057224564182,3.764479167
"614","WellR04-C06H2B_day4",22,"30",4,"SKMEL5","PLX4720",4.4594316186373,-1.62803122261304,4.903575
"615","WellR04-C06H2B_day5",43,"30",5,"SKMEL5","PLX4720",5.4262647547021,-0.661198086548241,5.954283333
"616","WellR04-C06H2B_day6",68,"30",6,"SKMEL5","PLX4720",6.08746284125034,0,6.897975
"617","WellR04-C06H2B_day7",66,"30",7,"SKMEL5","PLX4720",6.04439411935845,-0.0430687218918857,6.982258333
"618","WellR04-C06H2B_day8",86,"30",8,"SKMEL5","PLX4720",6.4262647547021,0.338801913451759,7.6926375
"619","WellR04-C06H2B_day9",78,"30",9,"SKMEL5","PLX4720",6.28540221886225,0.19793937761191,8.924766667
"620","WellR04-C06H2B_day10",68,"30",10,"SKMEL5","PLX4720",6.08746284125034,0,9.731066667
"621","WellR04-C06H2B_day11",72,"30",11,"SKMEL5","PLX4720",6.16992500144231,0.0824621601919731,10.7534125
"622","WellR04-C06H2B_day12",74,"30",12,"SKMEL5","PLX4720",6.20945336562895,0.121990524378611,10.99522083
"623","WellR04-C06H2B_day13",73,"30",13,"SKMEL5","PLX4720",6.18982455888002,0.102361717629678,11.78024167
"624","WellR04-C06H2B_day14",77,"30",14,"SKMEL5","PLX4720",6.2667865406949,0.179323699444562,12.73057917
"625","WellR04-C06H2B_day15",73,"30",15,"SKMEL5","PLX4720",6.18982455888002,0.102361717629678,12.9729875
"626","WellR04-C06H2B_day16",77,"30",16,"SKMEL5","PLX4720",6.2667865406949,0.179323699444562,13.70632917
"627","WellR04-C06H2B_day17",78,"30",17,"SKMEL5","PLX4720",6.28540221886225,0.19793937761191,14.875775
"628","WellR04-C06H2B_day18",79,"30",18,"SKMEL5","PLX4720",6.3037807481771,0.216317906926764,16.12682917
"629","WellR04-C06H2B_day19",72,"30",19,"SKMEL5","PLX4720",6.16992500144231,0.0824621601919731,16.7051625
"630","WellR04-C06H2B_day20",80,"30",20,"SKMEL5","PLX4720",6.32192809488736,0.234465253637024,17.764825
"631","WellR04-C06H2B_day0",1,"31",0,"SKMEL5","PLX4720",0,-6.32192809488736,0
"632","WellR04-C06H2B_day1",6,"31",1,"SKMEL5","PLX4720",2.58496250072116,-3.73696559416621,1.712545833
"633","WellR04-C06H2B_day2",7,"31",2,"SKMEL5","PLX4720",2.8073549220576,-3.51457317282976,2.695325
"634","WellR04-C06H2B_day3",17,"31",3,"SKMEL5","PLX4720",4.08746284125034,-2.23446525363702,3.764479167
"635","WellR04-C06H2B_day4",30,"31",4,"SKMEL5","PLX4720",4.90689059560852,-1.41503749927884,4.903575
"636","WellR04-C06H2B_day5",58,"31",5,"SKMEL5","PLX4720",5.85798099512757,-0.463947099759791,5.954283333
"637","WellR04-C06H2B_day6",80,"31",6,"SKMEL5","PLX4720",6.32192809488736,0,6.897975
"638","WellR04-C06H2B_day7",84,"31",7,"SKMEL5","PLX4720",6.39231742277876,0.0703893278913981,6.982258333
"639","WellR04-C06H2B_day8",89,"31",8,"SKMEL5","PLX4720",6.4757334309664,0.153805336079035,7.6926375
"640","WellR04-C06H2B_day9",99,"31",9,"SKMEL5","PLX4720",6.62935662007961,0.307428525192247,8.924766667
"641","WellR04-C06H2B_day10",85,"31",10,"SKMEL5","PLX4720",6.4093909361377,0.0874628412503391,9.731066667
"642","WellR04-C06H2B_day11",100,"31",11,"SKMEL5","PLX4720",6.64385618977472,0.321928094887362,10.7534125
"643","WellR04-C06H2B_day12",102,"31",12,"SKMEL5","PLX4720",6.6724253419715,0.350497247084133,10.99522083
"644","WellR04-C06H2B_day13",107,"31",13,"SKMEL5","PLX4720",6.74146698640115,0.419538891513785,11.78024167
"645","WellR04-C06H2B_day14",101,"31",14,"SKMEL5","PLX4720",6.65821148275179,0.336283387864432,12.73057917
"646","WellR04-C06H2B_day15",97,"31",15,"SKMEL5","PLX4720",6.59991284218713,0.277984747299765,12.9729875
"647","WellR04-C06H2B_day16",111,"31",16,"SKMEL5","PLX4720",6.79441586635011,0.472487771462744,13.70632917
"648","WellR04-C06H2B_day17",118,"31",17,"SKMEL5","PLX4720",6.88264304936184,0.560714954474479,14.875775
"649","WellR04-C06H2B_day18",117,"31",18,"SKMEL5","PLX4720",6.8703647195834,0.548436624696042,16.12682917
"650","WellR04-C06H2B_day19",114,"31",19,"SKMEL5","PLX4720",6.83289001416474,0.510961919277379,16.7051625
"651","WellR04-C06H2B_day20",120,"31",20,"SKMEL5","PLX4720",6.90689059560852,0.584962500721156,17.764825
"652","WellR04-C07H2B_day0",2,"32",0,"SKMEL5","PLX4720",1,-5.37503943134692,0
"653","WellR04-C07H2B_day1",5,"32",1,"SKMEL5","PLX4720",2.32192809488736,-4.05311133645956,1.712545833
"654","WellR04-C07H2B_day2",9,"32",2,"SKMEL5","PLX4720",3.16992500144231,-3.20511442990461,2.695325
"655","WellR04-C07H2B_day3",18,"32",3,"SKMEL5","PLX4720",4.16992500144231,-2.20511442990461,3.764479167
"656","WellR04-C07H2B_day4",34,"32",4,"SKMEL5","PLX4720",5.08746284125034,-1.28757659009659,4.903575
"657","WellR04-C07H2B_day5",52,"32",5,"SKMEL5","PLX4720",5.70043971814109,-0.674599713205833,5.954283333
"658","WellR04-C07H2B_day6",83,"32",6,"SKMEL5","PLX4720",6.37503943134692,0,6.897975
"659","WellR04-C07H2B_day7",82,"32",7,"SKMEL5","PLX4720",6.35755200461808,-0.0174874267288407,6.982258333
"660","WellR04-C07H2B_day8",111,"32",8,"SKMEL5","PLX4720",6.79441586635011,0.419376435003182,7.6926375
"661","WellR04-C07H2B_day9",122,"32",9,"SKMEL5","PLX4720",6.93073733756289,0.555697906215962,8.924766667
"662","WellR04-C07H2B_day10",138,"32",10,"SKMEL5","PLX4720",7.10852445677817,0.733485025431245,9.731066667
"663","WellR04-C07H2B_day11",153,"32",11,"SKMEL5","PLX4720",7.25738784269265,0.882348411345728,10.7534125
"664","WellR04-C07H2B_day12",138,"32",12,"SKMEL5","PLX4720",7.10852445677817,0.733485025431245,10.99522083
"665","WellR04-C07H2B_day13",153,"32",13,"SKMEL5","PLX4720",7.25738784269265,0.882348411345728,11.78024167
"666","WellR04-C07H2B_day14",158,"32",14,"SKMEL5","PLX4720",7.3037807481771,0.928741316830179,12.73057917
"667","WellR04-C07H2B_day15",163,"32",15,"SKMEL5","PLX4720",7.34872815423108,0.973688722884153,12.9729875
"668","WellR04-C07H2B_day16",166,"32",16,"SKMEL5","PLX4720",7.37503943134692,1,13.70632917
"669","WellR04-C07H2B_day17",180,"32",17,"SKMEL5","PLX4720",7.49185309632967,1.11681366498275,14.875775
"670","WellR04-C07H2B_day18",191,"32",18,"SKMEL5","PLX4720",7.57742882803575,1.20238939668882,16.12682917
"671","WellR04-C07H2B_day19",176,"32",19,"SKMEL5","PLX4720",7.4594316186373,1.08439218729037,16.7051625
"672","WellR04-C07H2B_day20",181,"32",20,"SKMEL5","PLX4720",7.49984588708321,1.12480645573628,17.764825
"673","WellR04-C07H2B_day0",2,"33",0,"SKMEL5","PLX4720",1,-4.85798099512757,0
"674","WellR04-C07H2B_day1",5,"33",1,"SKMEL5","PLX4720",2.32192809488736,-3.53605290024021,1.712545833
"675","WellR04-C07H2B_day2",7,"33",2,"SKMEL5","PLX4720",2.8073549220576,-3.05062607306997,2.695325
"676","WellR04-C07H2B_day3",9,"33",3,"SKMEL5","PLX4720",3.16992500144231,-2.68805599368526,3.764479167
"677","WellR04-C07H2B_day4",21,"33",4,"SKMEL5","PLX4720",4.39231742277876,-1.46566357234881,4.903575
"678","WellR04-C07H2B_day5",34,"33",5,"SKMEL5","PLX4720",5.08746284125034,-0.770518153877233,5.954283333
"679","WellR04-C07H2B_day6",58,"33",6,"SKMEL5","PLX4720",5.85798099512757,0,6.897975
"680","WellR04-C07H2B_day7",54,"33",7,"SKMEL5","PLX4720",5.75488750216347,-0.103093492964104,6.982258333
"681","WellR04-C07H2B_day8",75,"33",8,"SKMEL5","PLX4720",6.22881869049588,0.370837695368309,7.6926375
"682","WellR04-C07H2B_day9",90,"33",9,"SKMEL5","PLX4720",6.49185309632967,0.633872101202103,8.924766667
"683","WellR04-C07H2B_day10",113,"33",10,"SKMEL5","PLX4720",6.82017896241519,0.962197967287616,9.731066667
"684","WellR04-C07H2B_day11",123,"33",11,"SKMEL5","PLX4720",6.94251450533924,1.08453351021167,10.7534125
"685","WellR04-C07H2B_day12",119,"33",12,"SKMEL5","PLX4720",6.89481776330794,1.03683676818037,10.99522083
"686","WellR04-C07H2B_day13",126,"33",13,"SKMEL5","PLX4720",6.97727992349992,1.11929892837234,11.78024167
"687","WellR04-C07H2B_day14",133,"33",14,"SKMEL5","PLX4720",7.05528243550119,1.19730144037362,12.73057917
"688","WellR04-C07H2B_day15",127,"33",15,"SKMEL5","PLX4720",6.98868468677217,1.13070369164459,12.9729875
"689","WellR04-C07H2B_day16",118,"33",16,"SKMEL5","PLX4720",6.88264304936184,1.02466205423427,13.70632917
"690","WellR04-C07H2B_day17",110,"33",17,"SKMEL5","PLX4720",6.78135971352466,0.923378718397088,14.875775
"691","WellR04-C07H2B_day18",100,"33",18,"SKMEL5","PLX4720",6.64385618977472,0.785875194647152,16.12682917
"692","WellR04-C07H2B_day19",88,"33",19,"SKMEL5","PLX4720",6.4594316186373,0.601450623509725,16.7051625
"693","WellR04-C07H2B_day20",86,"33",20,"SKMEL5","PLX4720",6.4262647547021,0.568283759574526,17.764825
"694","WellR04-C07H2B_day0",5,"34",0,"SKMEL5","PLX4720",2.32192809488736,-4.47248777146274,0
"695","WellR04-C07H2B_day1",15,"34",1,"SKMEL5","PLX4720",3.90689059560852,-2.88752527074159,1.712545833
"696","WellR04-C07H2B_day2",22,"34",2,"SKMEL5","PLX4720",4.4594316186373,-2.33498424771281,2.695325
"697","WellR04-C07H2B_day3",33,"34",3,"SKMEL5","PLX4720",5.04439411935845,-1.75002174699165,3.764479167
"698","WellR04-C07H2B_day4",47,"34",4,"SKMEL5","PLX4720",5.55458885167764,-1.23982701467247,4.903575
"699","WellR04-C07H2B_day5",83,"34",5,"SKMEL5","PLX4720",6.37503943134692,-0.419376435003182,5.954283333
"700","WellR04-C07H2B_day6",111,"34",6,"SKMEL5","PLX4720",6.79441586635011,0,6.897975
"701","WellR04-C07H2B_day7",119,"34",7,"SKMEL5","PLX4720",6.89481776330794,0.100401896957838,6.982258333
"702","WellR04-C07H2B_day8",117,"34",8,"SKMEL5","PLX4720",6.8703647195834,0.0759488532332986,7.6926375
"703","WellR04-C07H2B_day9",162,"34",9,"SKMEL5","PLX4720",7.33985000288462,0.545434136534518,8.924766667
"704","WellR04-C07H2B_day10",193,"34",10,"SKMEL5","PLX4720",7.59245703726808,0.798041170917974,9.731066667
"705","WellR04-C07H2B_day11",225,"34",11,"SKMEL5","PLX4720",7.81378119121704,1.01936532486693,10.7534125
"706","WellR04-C07H2B_day12",221,"34",12,"SKMEL5","PLX4720",7.78790255939143,0.993486693041326,10.99522083
"707","WellR04-C07H2B_day13",223,"34",13,"SKMEL5","PLX4720",7.8008998999203,1.0064840335702,11.78024167
"708","WellR04-C07H2B_day14",244,"34",14,"SKMEL5","PLX4720",7.93073733756289,1.13632147121278,12.73057917
"709","WellR04-C07H2B_day15",248,"34",15,"SKMEL5","PLX4720",7.95419631038687,1.15978044403677,12.9729875
"710","WellR04-C07H2B_day16",255,"34",16,"SKMEL5","PLX4720",7.99435343685886,1.19993757050875,13.70632917
"711","WellR04-C07H2B_day17",271,"34",17,"SKMEL5","PLX4720",8.08214904135387,1.28773317500376,14.875775
"712","WellR04-C07H2B_day18",278,"34",18,"SKMEL5","PLX4720",8.11894107272351,1.3245252063734,16.12682917
"713","WellR04-C07H2B_day19",266,"34",19,"SKMEL5","PLX4720",8.05528243550119,1.26086656915108,16.7051625
"714","WellR04-C07H2B_day20",261,"34",20,"SKMEL5","PLX4720",8.02790599656988,1.23349013021978,17.764825
"715","WellR04-C07H2B_day0",4,"35",0,"SKMEL5","PLX4720",2,-5.35755200461808,0
"716","WellR04-C07H2B_day1",6,"35",1,"SKMEL5","PLX4720",2.58496250072116,-4.77258950389693,1.712545833
"717","WellR04-C07H2B_day2",10,"35",2,"SKMEL5","PLX4720",3.32192809488736,-4.03562390973072,2.695325
"718","WellR04-C07H2B_day3",24,"35",3,"SKMEL5","PLX4720",4.58496250072116,-2.77258950389693,3.764479167
"719","WellR04-C07H2B_day4",44,"35",4,"SKMEL5","PLX4720",5.4594316186373,-1.89812038598079,4.903575
"720","WellR04-C07H2B_day5",87,"35",5,"SKMEL5","PLX4720",6.44294349584873,-0.914608508769356,5.954283333
"721","WellR04-C07H2B_day6",164,"35",6,"SKMEL5","PLX4720",7.35755200461808,0,6.897975
"722","WellR04-C07H2B_day7",169,"35",7,"SKMEL5","PLX4720",7.40087943628218,0.0433274316641006,6.982258333
"723","WellR04-C07H2B_day8",237,"35",8,"SKMEL5","PLX4720",7.88874324889826,0.531191244280175,7.6926375
"724","WellR04-C07H2B_day9",270,"35",9,"SKMEL5","PLX4720",8.07681559705083,0.719263592432748,8.924766667
"725","WellR04-C07H2B_day10",320,"35",10,"SKMEL5","PLX4720",8.32192809488736,0.964376090269278,9.731066667
"726","WellR04-C07H2B_day11",396,"35",11,"SKMEL5","PLX4720",8.62935662007961,1.27180461546153,10.7534125
"727","WellR04-C07H2B_day12",389,"35",12,"SKMEL5","PLX4720",8.60362634498619,1.24607434036811,10.99522083
"728","WellR04-C07H2B_day13",434,"35",13,"SKMEL5","PLX4720",8.76155123244448,1.40399922782639,11.78024167
"729","WellR04-C07H2B_day14",500,"35",14,"SKMEL5","PLX4720",8.96578428466209,1.608232280044,12.73057917
"730","WellR04-C07H2B_day15",522,"35",15,"SKMEL5","PLX4720",9.02790599656988,1.6703539919518,12.9729875
"731","WellR04-C07H2B_day16",593,"35",16,"SKMEL5","PLX4720",9.211888294546,1.85433628992792,13.70632917
"732","WellR04-C07H2B_day17",670,"35",17,"SKMEL5","PLX4720",9.38801728534514,2.03046528072705,14.875775
"733","WellR04-C07H2B_day18",741,"35",18,"SKMEL5","PLX4720",9.53332973230583,2.17577772768775,16.12682917
"734","WellR04-C07H2B_day19",762,"35",19,"SKMEL5","PLX4720",9.57364718749332,2.21609518287524,16.7051625
"735","WellR04-C07H2B_day20",822,"35",20,"SKMEL5","PLX4720",9.68299458368168,2.3254425790636,17.764825
"736","WellR04-C08H2B_day0",2,"36",0,"SKMEL5","PLX4720",1,-6.43462822763672,0
"737","WellR04-C08H2B_day1",5,"36",1,"SKMEL5","PLX4720",2.32192809488736,-5.11270013274936,1.712545833
"738","WellR04-C08H2B_day2",14,"36",2,"SKMEL5","PLX4720",3.8073549220576,-3.62727330557912,2.695325
"739","WellR04-C08H2B_day3",29,"36",3,"SKMEL5","PLX4720",4.85798099512757,-2.57664723250915,3.764479167
"740","WellR04-C08H2B_day4",50,"36",4,"SKMEL5","PLX4720",5.64385618977472,-1.790772037862,4.903575
"741","WellR04-C08H2B_day5",96,"36",5,"SKMEL5","PLX4720",6.58496250072116,-0.849665726915569,5.954283333
"742","WellR04-C08H2B_day6",173,"36",6,"SKMEL5","PLX4720",7.43462822763672,0,6.897975
"743","WellR04-C08H2B_day7",173,"36",7,"SKMEL5","PLX4720",7.43462822763672,0,6.982258333
"744","WellR04-C08H2B_day8",221,"36",8,"SKMEL5","PLX4720",7.78790255939143,0.353274331754707,7.6926375
"745","WellR04-C08H2B_day9",199,"36",9,"SKMEL5","PLX4720",7.63662462054365,0.201996392906924,8.924766667
"746","WellR04-C08H2B_day10",205,"36",10,"SKMEL5","PLX4720",7.67948009950545,0.244851871868722,9.731066667
"747","WellR04-C08H2B_day11",265,"36",11,"SKMEL5","PLX4720",8.04984854945056,0.615220321813838,10.7534125
"748","WellR04-C08H2B_day12",265,"36",12,"SKMEL5","PLX4720",8.04984854945056,0.615220321813838,10.99522083
"749","WellR04-C08H2B_day13",248,"36",13,"SKMEL5","PLX4720",7.95419631038687,0.51956808275015,11.78024167
"750","WellR04-C08H2B_day14",243,"36",14,"SKMEL5","PLX4720",7.92481250360578,0.490184275969057,12.73057917
"751","WellR04-C08H2B_day15",226,"36",15,"SKMEL5","PLX4720",7.82017896241519,0.385550734778463,12.9729875
"752","WellR04-C08H2B_day16",219,"36",16,"SKMEL5","PLX4720",7.77478705960117,0.340158831964449,13.70632917
"753","WellR04-C08H2B_day17",218,"36",17,"SKMEL5","PLX4720",7.76818432477693,0.333556097140201,14.875775
"754","WellR04-C08H2B_day18",220,"36",18,"SKMEL5","PLX4720",7.78135971352466,0.346731485887935,16.12682917
"755","WellR04-C08H2B_day19",219,"36",19,"SKMEL5","PLX4720",7.77478705960117,0.340158831964449,16.7051625
"756","WellR04-C08H2B_day20",260,"36",20,"SKMEL5","PLX4720",8.02236781302845,0.58773958539173,17.764825
"757","WellR04-C08H2B_day0",7,"37",0,"SKMEL5","PLX4720",2.8073549220576,-6.2315640672347,0
"758","WellR04-C08H2B_day1",16,"37",1,"SKMEL5","PLX4720",4,-5.0389189892923,1.712545833
"759","WellR04-C08H2B_day2",33,"37",2,"SKMEL5","PLX4720",5.04439411935845,-3.99452486993385,2.695325
"760","WellR04-C08H2B_day3",65,"37",3,"SKMEL5","PLX4720",6.02236781302845,-3.01655117626385,3.764479167
"761","WellR04-C08H2B_day4",151,"37",4,"SKMEL5","PLX4720",7.23840473932508,-1.80051424996722,4.903575
"762","WellR04-C08H2B_day5",303,"37",5,"SKMEL5","PLX4720",8.24317398347295,-0.79574500581935,5.954283333
"763","WellR04-C08H2B_day6",526,"37",6,"SKMEL5","PLX4720",9.0389189892923,0,6.897975
"764","WellR04-C08H2B_day7",550,"37",7,"SKMEL5","PLX4720",9.10328780841202,0.0643688191197196,6.982258333
"765","WellR04-C08H2B_day8",701,"37",8,"SKMEL5","PLX4720",9.45327063401062,0.414351644718321,7.6926375
"766","WellR04-C08H2B_day9",955,"37",9,"SKMEL5","PLX4720",9.89935692292311,0.860437933630809,8.924766667
"767","WellR04-C08H2B_day10",1188,"37",10,"SKMEL5","PLX4720",10.2143191208008,1.17540013150846,9.731066667
"768","WellR04-C08H2B_day11",1375,"37",11,"SKMEL5","PLX4720",10.4252159032994,1.38629691400708,10.7534125
"769","WellR04-C08H2B_day12",1458,"37",12,"SKMEL5","PLX4720",10.5097750043269,1.47085601503463,10.99522083
"770","WellR04-C08H2B_day13",1520,"37",13,"SKMEL5","PLX4720",10.5698556083309,1.53093661903865,11.78024167
"771","WellR04-C08H2B_day14",1663,"37",14,"SKMEL5","PLX4720",10.6995724532873,1.66065346399497,12.73057917
"772","WellR04-C08H2B_day15",1681,"37",15,"SKMEL5","PLX4720",10.7151040092362,1.67618501994387,12.9729875
"773","WellR04-C08H2B_day16",1757,"37",16,"SKMEL5","PLX4720",10.7788984760084,1.73997948671607,13.70632917
"774","WellR04-C08H2B_day17",1884,"37",17,"SKMEL5","PLX4720",10.8795832496128,1.84066426032048,14.875775
"775","WellR04-C08H2B_day18",2027,"37",18,"SKMEL5","PLX4720",10.9851303734669,1.9462113841746,16.12682917
"776","WellR04-C08H2B_day19",2017,"37",19,"SKMEL5","PLX4720",10.977995368613,1.93907637932066,16.7051625
"777","WellR04-C08H2B_day20",2058,"37",20,"SKMEL5","PLX4720",11.007027266894,1.96810827760167,17.764825
"778","WellR04-C08H2B_day0",1,"38",0,"SKMEL5","PLX4720",0,-7.08746284125034,0
"779","WellR04-C08H2B_day1",2,"38",1,"SKMEL5","PLX4720",1,-6.08746284125034,1.712545833
"780","WellR04-C08H2B_day2",12,"38",2,"SKMEL5","PLX4720",3.58496250072116,-3.50250034052918,2.695325
"781","WellR04-C08H2B_day3",18,"38",3,"SKMEL5","PLX4720",4.16992500144231,-2.91753783980803,3.764479167
"782","WellR04-C08H2B_day4",43,"38",4,"SKMEL5","PLX4720",5.4262647547021,-1.66119808654824,4.903575
"783","WellR04-C08H2B_day5",84,"38",5,"SKMEL5","PLX4720",6.39231742277876,-0.695145418471578,5.954283333
"784","WellR04-C08H2B_day6",136,"38",6,"SKMEL5","PLX4720",7.08746284125034,0,6.897975
"785","WellR04-C08H2B_day7",149,"38",7,"SKMEL5","PLX4720",7.21916852046216,0.131705679211822,6.982258333
"786","WellR04-C08H2B_day8",167,"38",8,"SKMEL5","PLX4720",7.38370429247405,0.296241451223713,7.6926375
"787","WellR04-C08H2B_day9",198,"38",9,"SKMEL5","PLX4720",7.62935662007961,0.54189377882927,8.924766667
"788","WellR04-C08H2B_day10",190,"38",10,"SKMEL5","PLX4720",7.56985560833095,0.482392767080609,9.731066667
"789","WellR04-C08H2B_day11",193,"38",11,"SKMEL5","PLX4720",7.59245703726808,0.504994196017742,10.7534125
"790","WellR04-C08H2B_day12",127,"38",12,"SKMEL5","PLX4720",6.98868468677217,-0.0987781544781736,10.99522083
"791","WellR04-C08H2B_day13",135,"38",13,"SKMEL5","PLX4720",7.07681559705083,-0.0106472441995082,11.78024167
"792","WellR04-C08H2B_day14",157,"38",14,"SKMEL5","PLX4720",7.29462074889163,0.207157907641288,12.73057917
"793","WellR04-C08H2B_day15",158,"38",15,"SKMEL5","PLX4720",7.3037807481771,0.216317906926764,12.9729875
"794","WellR04-C08H2B_day16",167,"38",16,"SKMEL5","PLX4720",7.38370429247405,0.296241451223713,13.70632917
"795","WellR04-C08H2B_day17",158,"38",17,"SKMEL5","PLX4720",7.3037807481771,0.216317906926764,14.875775
"796","WellR04-C08H2B_day18",150,"38",18,"SKMEL5","PLX4720",7.22881869049588,0.141355849245541,16.12682917
"797","WellR04-C08H2B_day19",143,"38",19,"SKMEL5","PLX4720",7.15987133677839,0.07240849552805,16.7051625
"798","WellR04-C08H2B_day20",130,"38",20,"SKMEL5","PLX4720",7.02236781302845,-0.0650950282218847,17.764825
"799","WellR04-C08H2B_day0",7,"39",0,"SKMEL5","PLX4720",2.8073549220576,-4.21501289097085,0
"800","WellR04-C08H2B_day1",10,"39",1,"SKMEL5","PLX4720",3.32192809488736,-3.70043971814109,1.712545833
"801","WellR04-C08H2B_day2",20,"39",2,"SKMEL5","PLX4720",4.32192809488736,-2.70043971814109,2.695325
"802","WellR04-C08H2B_day3",37,"39",3,"SKMEL5","PLX4720",5.20945336562895,-1.8129144473995,3.764479167
"803","WellR04-C08H2B_day4",56,"39",4,"SKMEL5","PLX4720",5.8073549220576,-1.21501289097085,4.903575
"804","WellR04-C08H2B_day5",94,"39",5,"SKMEL5","PLX4720",6.55458885167764,-0.467778961350817,5.954283333
"805","WellR04-C08H2B_day6",130,"39",6,"SKMEL5","PLX4720",7.02236781302845,0,6.897975
"806","WellR04-C08H2B_day7",134,"39",7,"SKMEL5","PLX4720",7.06608919045777,0.0437213774293177,6.982258333
"807","WellR04-C08H2B_day8",175,"39",8,"SKMEL5","PLX4720",7.45121111183233,0.428843298803875,7.6926375
"808","WellR04-C08H2B_day9",162,"39",9,"SKMEL5","PLX4720",7.33985000288462,0.31748218985617,8.924766667
"809","WellR04-C08H2B_day10",182,"39",10,"SKMEL5","PLX4720",7.5077946401987,0.485426827170242,9.731066667
"810","WellR04-C08H2B_day11",224,"39",11,"SKMEL5","PLX4720",7.8073549220576,0.784987109029149,10.7534125
"811","WellR04-C08H2B_day12",225,"39",12,"SKMEL5","PLX4720",7.81378119121704,0.791413378188583,10.99522083
"812","WellR04-C08H2B_day13",252,"39",13,"SKMEL5","PLX4720",7.97727992349992,0.954912110471462,11.78024167
"813","WellR04-C08H2B_day14",295,"39",14,"SKMEL5","PLX4720",8.2045711442492,1.18220333122075,12.73057917
"814","WellR04-C08H2B_day15",245,"39",15,"SKMEL5","PLX4720",7.93663793900257,0.914270125974117,12.9729875
"815","WellR04-C08H2B_day16",285,"39",16,"SKMEL5","PLX4720",8.1548181090521,1.13245029602365,13.70632917
"816","WellR04-C08H2B_day17",333,"39",17,"SKMEL5","PLX4720",8.37937836707126,1.35701055404281,14.875775
"817","WellR04-C08H2B_day18",359,"39",18,"SKMEL5","PLX4720",8.48784003382305,1.4654722207946,16.12682917
"818","WellR04-C08H2B_day19",354,"39",19,"SKMEL5","PLX4720",8.467605550083,1.44523773705454,16.7051625
"819","WellR04-C08H2B_day20",360,"39",20,"SKMEL5","PLX4720",8.49185309632967,1.46948528330122,17.764825
"820","WellR04-C08H2B_day0",2,"40",0,"SKMEL5","PLX4720",1,-4.88264304936184,0
"821","WellR04-C08H2B_day1",7,"40",1,"SKMEL5","PLX4720",2.8073549220576,-3.07528812730424,1.712545833
"822","WellR04-C08H2B_day2",11,"40",2,"SKMEL5","PLX4720",3.4594316186373,-2.42321143072454,2.695325
"823","WellR04-C08H2B_day3",14,"40",3,"SKMEL5","PLX4720",3.8073549220576,-2.07528812730424,3.764479167
"824","WellR04-C08H2B_day4",30,"40",4,"SKMEL5","PLX4720",4.90689059560852,-0.975752453753323,4.903575
"825","WellR04-C08H2B_day5",42,"40",5,"SKMEL5","PLX4720",5.39231742277876,-0.490325626583081,5.954283333
"826","WellR04-C08H2B_day6",59,"40",6,"SKMEL5","PLX4720",5.88264304936184,0,6.897975
"827","WellR04-C08H2B_day7",58,"40",7,"SKMEL5","PLX4720",5.85798099512757,-0.0246620542342697,6.982258333
"828","WellR04-C08H2B_day8",71,"40",8,"SKMEL5","PLX4720",6.14974711950468,0.267104070142841,7.6926375
"829","WellR04-C08H2B_day9",50,"40",9,"SKMEL5","PLX4720",5.64385618977472,-0.238786859587117,8.924766667
"830","WellR04-C08H2B_day10",73,"40",10,"SKMEL5","PLX4720",6.18982455888002,0.307181509518176,9.731066667
"831","WellR04-C08H2B_day11",82,"40",11,"SKMEL5","PLX4720",6.35755200461808,0.474908955256242,10.7534125
"832","WellR04-C08H2B_day12",82,"40",12,"SKMEL5","PLX4720",6.35755200461808,0.474908955256242,10.99522083
"833","WellR04-C08H2B_day13",100,"40",13,"SKMEL5","PLX4720",6.64385618977472,0.761213140412883,11.78024167
