"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"235","WellR02-C07H2B_day3",21,"12",3,"SKMEL5","PLX4720",4.39231742277876,-2.55019708256048,3.764479167
"236","WellR02-C07H2B_day4",36,"12",4,"SKMEL5","PLX4720",5.16992500144231,-1.77258950389693,4.903575
"237","WellR02-C07H2B_day5",67,"12",5,"SKMEL5","PLX4720",6.06608919045777,-0.876425314881468,5.954283333
"238","WellR02-C07H2B_day6",123,"12",6,"SKMEL5","PLX4720",6.94251450533924,0,6.897975
"239","WellR02-C07H2B_day7",131,"12",7,"SKMEL5","PLX4720",7.03342300153745,0.0909084961982103,6.982258333
"240","WellR02-C07H2B_day8",165,"12",8,"SKMEL5","PLX4720",7.36632221424582,0.423807708906576,7.6926375
"241","WellR02-C07H2B_day9",95,"12",9,"SKMEL5","PLX4720",6.56985560833095,-0.372658897008292,8.924766667
"242","WellR02-C07H2B_day10",92,"12",10,"SKMEL5","PLX4720",6.52356195605701,-0.418952549282227,9.731066667
"243","WellR02-C07H2B_day11",96,"12",11,"SKMEL5","PLX4720",6.58496250072116,-0.357552004618084,10.7534125
"244","WellR02-C07H2B_day12",80,"12",12,"SKMEL5","PLX4720",6.32192809488736,-0.620586410451877,10.99522083
"245","WellR02-C07H2B_day13",84,"12",13,"SKMEL5","PLX4720",6.39231742277876,-0.550197082560479,11.78024167
"246","WellR02-C07H2B_day14",63,"12",14,"SKMEL5","PLX4720",5.97727992349992,-0.965234581839323,12.73057917
"247","WellR02-C07H2B_day15",31,"12",15,"SKMEL5","PLX4720",4.95419631038687,-1.98831819495236,12.9729875
"248","WellR02-C07H2B_day16",31,"12",16,"SKMEL5","PLX4720",4.95419631038687,-1.98831819495236,13.70632917
"249","WellR02-C07H2B_day17",37,"12",17,"SKMEL5","PLX4720",5.20945336562895,-1.73306113971029,14.875775
"250","WellR02-C07H2B_day18",41,"12",18,"SKMEL5","PLX4720",5.35755200461808,-1.58496250072116,16.12682917
"251","WellR02-C07H2B_day19",36,"12",19,"SKMEL5","PLX4720",5.16992500144231,-1.77258950389693,16.7051625
"252","WellR02-C07H2B_day20",33,"12",20,"SKMEL5","PLX4720",5.04439411935845,-1.89812038598079,17.764825
"253","WellR02-C08H2B_day0",4,"13",0,"SKMEL5","PLX4720",2,-4.04439411935845,0
"254","WellR02-C08H2B_day1",7,"13",1,"SKMEL5","PLX4720",2.8073549220576,-3.23703919730085,1.712545833
"255","WellR02-C08H2B_day2",11,"13",2,"SKMEL5","PLX4720",3.4594316186373,-2.58496250072116,2.695325
"256","WellR02-C08H2B_day3",20,"13",3,"SKMEL5","PLX4720",4.32192809488736,-1.72246602447109,3.764479167
"257","WellR02-C08H2B_day4",29,"13",4,"SKMEL5","PLX4720",4.85798099512757,-1.18641312423088,4.903575
"258","WellR02-C08H2B_day5",51,"13",5,"SKMEL5","PLX4720",5.6724253419715,-0.371968777386958,5.954283333
"259","WellR02-C08H2B_day6",66,"13",6,"SKMEL5","PLX4720",6.04439411935845,0,6.897975
"260","WellR02-C08H2B_day7",58,"13",7,"SKMEL5","PLX4720",5.85798099512757,-0.186413124230882,6.982258333
"261","WellR02-C08H2B_day8",59,"13",8,"SKMEL5","PLX4720",5.88264304936184,-0.161751069996612,7.6926375
"262","WellR02-C08H2B_day9",57,"13",9,"SKMEL5","PLX4720",5.83289001416474,-0.211504105193712,8.924766667
"263","WellR02-C08H2B_day10",54,"13",10,"SKMEL5","PLX4720",5.75488750216347,-0.289506617194985,9.731066667
"264","WellR02-C08H2B_day11",43,"13",11,"SKMEL5","PLX4720",5.4262647547021,-0.618129364656355,10.7534125
"265","WellR02-C08H2B_day12",40,"13",12,"SKMEL5","PLX4720",5.32192809488736,-0.722466024471091,10.99522083
"266","WellR02-C08H2B_day13",36,"13",13,"SKMEL5","PLX4720",5.16992500144231,-0.874469117916141,11.78024167
"267","WellR02-C08H2B_day14",34,"13",14,"SKMEL5","PLX4720",5.08746284125034,-0.956931278108114,12.73057917
"268","WellR02-C08H2B_day15",29,"13",15,"SKMEL5","PLX4720",4.85798099512757,-1.18641312423088,12.9729875
"269","WellR02-C08H2B_day16",33,"13",16,"SKMEL5","PLX4720",5.04439411935845,-1,13.70632917
"270","WellR02-C08H2B_day17",26,"13",17,"SKMEL5","PLX4720",4.70043971814109,-1.34395440121736,14.875775
"271","WellR02-C08H2B_day18",28,"13",18,"SKMEL5","PLX4720",4.8073549220576,-1.23703919730085,16.12682917
"272","WellR02-C08H2B_day19",24,"13",19,"SKMEL5","PLX4720",4.58496250072116,-1.4594316186373,16.7051625
"273","WellR02-C08H2B_day20",29,"13",20,"SKMEL5","PLX4720",4.85798099512757,-1.18641312423088,17.764825
"274","WellR02-C08H2B_day0",3,"14",0,"SKMEL5","PLX4720",1.58496250072116,-4.60486205815886,0
"275","WellR02-C08H2B_day1",8,"14",1,"SKMEL5","PLX4720",3,-3.18982455888002,1.712545833
"276","WellR02-C08H2B_day2",13,"14",2,"SKMEL5","PLX4720",3.70043971814109,-2.48938484073893,2.695325
"277","WellR02-C08H2B_day3",20,"14",3,"SKMEL5","PLX4720",4.32192809488736,-1.86789646399265,3.764479167
"278","WellR02-C08H2B_day4",38,"14",4,"SKMEL5","PLX4720",5.24792751344359,-0.941897045436432,4.903575
"279","WellR02-C08H2B_day5",54,"14",5,"SKMEL5","PLX4720",5.75488750216347,-0.434937056716549,5.954283333
"280","WellR02-C08H2B_day6",73,"14",6,"SKMEL5","PLX4720",6.18982455888002,0,6.897975
"281","WellR02-C08H2B_day7",75,"14",7,"SKMEL5","PLX4720",6.22881869049588,0.0389941316158628,6.982258333
"282","WellR02-C08H2B_day8",90,"14",8,"SKMEL5","PLX4720",6.49185309632967,0.302028537449657,7.6926375
"283","WellR02-C08H2B_day9",66,"14",9,"SKMEL5","PLX4720",6.04439411935845,-0.145430439521564,8.924766667
"284","WellR02-C08H2B_day10",66,"14",10,"SKMEL5","PLX4720",6.04439411935845,-0.145430439521564,9.731066667
"285","WellR02-C08H2B_day11",47,"14",11,"SKMEL5","PLX4720",5.55458885167764,-0.63523570720238,10.7534125
"286","WellR02-C08H2B_day12",42,"14",12,"SKMEL5","PLX4720",5.39231742277876,-0.797507136101257,10.99522083
"287","WellR02-C08H2B_day13",43,"14",13,"SKMEL5","PLX4720",5.4262647547021,-0.76355980417792,11.78024167
"288","WellR02-C08H2B_day14",35,"14",14,"SKMEL5","PLX4720",5.12928301694497,-1.06054154193505,12.73057917
"289","WellR02-C08H2B_day15",24,"14",15,"SKMEL5","PLX4720",4.58496250072116,-1.60486205815886,12.9729875
"290","WellR02-C08H2B_day16",25,"14",16,"SKMEL5","PLX4720",4.64385618977472,-1.54596836910529,13.70632917
"291","WellR02-C08H2B_day17",23,"14",17,"SKMEL5","PLX4720",4.52356195605701,-1.666262602823,14.875775
"292","WellR02-C08H2B_day18",28,"14",18,"SKMEL5","PLX4720",4.8073549220576,-1.38246963682241,16.12682917
"293","WellR02-C08H2B_day19",25,"14",19,"SKMEL5","PLX4720",4.64385618977472,-1.54596836910529,16.7051625
"294","WellR02-C08H2B_day20",27,"14",20,"SKMEL5","PLX4720",4.75488750216347,-1.43493705671655,17.764825
"295","WellR02-C08H2B_day0",2,"15",0,"SKMEL5","PLX4720",1,-5.4262647547021,0
"296","WellR02-C08H2B_day1",7,"15",1,"SKMEL5","PLX4720",2.8073549220576,-3.61890983264449,1.712545833
"297","WellR02-C08H2B_day2",8,"15",2,"SKMEL5","PLX4720",3,-3.4262647547021,2.695325
"298","WellR02-C08H2B_day3",15,"15",3,"SKMEL5","PLX4720",3.90689059560852,-2.51937415909358,3.764479167
"299","WellR02-C08H2B_day4",31,"15",4,"SKMEL5","PLX4720",4.95419631038687,-1.47206844431522,4.903575
"300","WellR02-C08H2B_day5",58,"15",5,"SKMEL5","PLX4720",5.85798099512757,-0.568283759574526,5.954283333
"301","WellR02-C08H2B_day6",86,"15",6,"SKMEL5","PLX4720",6.4262647547021,0,6.897975
"302","WellR02-C08H2B_day7",94,"15",7,"SKMEL5","PLX4720",6.55458885167764,0.12832409697554,6.982258333
"303","WellR02-C08H2B_day8",104,"15",8,"SKMEL5","PLX4720",6.70043971814109,0.274174963438994,7.6926375
"304","WellR02-C08H2B_day9",102,"15",9,"SKMEL5","PLX4720",6.6724253419715,0.246160587269397,8.924766667
"305","WellR02-C08H2B_day10",93,"15",10,"SKMEL5","PLX4720",6.53915881110803,0.112894056405933,9.731066667
"306","WellR02-C08H2B_day11",96,"15",11,"SKMEL5","PLX4720",6.58496250072116,0.158697746019058,10.7534125
"307","WellR02-C08H2B_day12",79,"15",12,"SKMEL5","PLX4720",6.3037807481771,-0.122484006524995,10.99522083
"308","WellR02-C08H2B_day13",98,"15",13,"SKMEL5","PLX4720",6.61470984411521,0.18844508941311,11.78024167
"309","WellR02-C08H2B_day14",107,"15",14,"SKMEL5","PLX4720",6.74146698640115,0.315202231699049,12.73057917
"310","WellR02-C08H2B_day15",91,"15",15,"SKMEL5","PLX4720",6.5077946401987,0.0815298854965985,12.9729875
"311","WellR02-C08H2B_day16",104,"15",16,"SKMEL5","PLX4720",6.70043971814109,0.274174963438994,13.70632917
"312","WellR02-C08H2B_day17",70,"15",17,"SKMEL5","PLX4720",6.12928301694497,-0.296981737757132,14.875775
"313","WellR02-C08H2B_day18",48,"15",18,"SKMEL5","PLX4720",5.58496250072116,-0.841302253980942,16.12682917
"314","WellR02-C08H2B_day19",41,"15",19,"SKMEL5","PLX4720",5.35755200461808,-1.06871275008401,16.7051625
"315","WellR02-C08H2B_day20",26,"15",20,"SKMEL5","PLX4720",4.70043971814109,-1.72582503656101,17.764825
"316","WellR02-C08H2B_day0",3,"16",0,"SKMEL5","PLX4720",1.58496250072116,-6.14974711950468,0
"317","WellR02-C08H2B_day1",8,"16",1,"SKMEL5","PLX4720",3,-4.73470962022584,1.712545833
"318","WellR02-C08H2B_day2",24,"16",2,"SKMEL5","PLX4720",4.58496250072116,-3.14974711950468,2.695325
"319","WellR02-C08H2B_day3",50,"16",3,"SKMEL5","PLX4720",5.64385618977472,-2.09085343045111,3.764479167
"320","WellR02-C08H2B_day4",81,"16",4,"SKMEL5","PLX4720",6.33985000288462,-1.39485961734121,4.903575
"321","WellR02-C08H2B_day5",124,"16",5,"SKMEL5","PLX4720",6.95419631038687,-0.780513309838963,5.954283333
"322","WellR02-C08H2B_day6",213,"16",6,"SKMEL5","PLX4720",7.73470962022584,0,6.897975
"323","WellR02-C08H2B_day7",215,"16",7,"SKMEL5","PLX4720",7.74819284958946,0.0134832293636222,6.982258333
"324","WellR02-C08H2B_day8",225,"16",8,"SKMEL5","PLX4720",7.81378119121704,0.0790715709911991,7.6926375
"325","WellR02-C08H2B_day9",180,"16",9,"SKMEL5","PLX4720",7.49185309632967,-0.242856523896164,8.924766667
"326","WellR02-C08H2B_day10",198,"16",10,"SKMEL5","PLX4720",7.62935662007961,-0.105353000146229,9.731066667
"327","WellR02-C08H2B_day11",193,"16",11,"SKMEL5","PLX4720",7.59245703726808,-0.142252582957758,10.7534125
"328","WellR02-C08H2B_day12",183,"16",12,"SKMEL5","PLX4720",7.51569983828404,-0.219009781941796,10.99522083
"329","WellR02-C08H2B_day13",169,"16",13,"SKMEL5","PLX4720",7.40087943628218,-0.333830183943654,11.78024167
"330","WellR02-C08H2B_day14",138,"16",14,"SKMEL5","PLX4720",7.10852445677817,-0.626185163447669,12.73057917
"331","WellR02-C08H2B_day15",96,"16",15,"SKMEL5","PLX4720",6.58496250072116,-1.14974711950468,12.9729875
"332","WellR02-C08H2B_day16",99,"16",16,"SKMEL5","PLX4720",6.62935662007961,-1.10535300014623,13.70632917
"333","WellR02-C08H2B_day17",65,"16",17,"SKMEL5","PLX4720",6.02236781302845,-1.71234180719738,14.875775
"334","WellR02-C08H2B_day18",47,"16",18,"SKMEL5","PLX4720",5.55458885167764,-2.1801207685482,16.12682917
"335","WellR02-C08H2B_day19",37,"16",19,"SKMEL5","PLX4720",5.20945336562895,-2.52525625459689,16.7051625
"336","WellR02-C08H2B_day20",43,"16",20,"SKMEL5","PLX4720",5.4262647547021,-2.30844486552374,17.764825
"337","WellR02-C08H2B_day0",3,"17",0,"SKMEL5","PLX4720",1.58496250072116,-5.62449086490779,0
"338","WellR02-C08H2B_day1",8,"17",1,"SKMEL5","PLX4720",3,-4.20945336562895,1.712545833
"339","WellR02-C08H2B_day2",16,"17",2,"SKMEL5","PLX4720",4,-3.20945336562895,2.695325
"340","WellR02-C08H2B_day3",29,"17",3,"SKMEL5","PLX4720",4.85798099512757,-2.35147237050138,3.764479167
"341","WellR02-C08H2B_day4",56,"17",4,"SKMEL5","PLX4720",5.8073549220576,-1.40209844357135,4.903575
"342","WellR02-C08H2B_day5",96,"17",5,"SKMEL5","PLX4720",6.58496250072116,-0.624490864907794,5.954283333
"343","WellR02-C08H2B_day6",148,"17",6,"SKMEL5","PLX4720",7.20945336562895,0,6.897975
"344","WellR02-C08H2B_day7",145,"17",7,"SKMEL5","PLX4720",7.17990909001493,-0.0295442756140156,6.982258333
"345","WellR02-C08H2B_day8",154,"17",8,"SKMEL5","PLX4720",7.2667865406949,0.0573331750659509,7.6926375
"346","WellR02-C08H2B_day9",121,"17",9,"SKMEL5","PLX4720",6.91886323727459,-0.290590128354355,8.924766667
"347","WellR02-C08H2B_day10",112,"17",10,"SKMEL5","PLX4720",6.8073549220576,-0.402098443571346,9.731066667
"348","WellR02-C08H2B_day11",113,"17",11,"SKMEL5","PLX4720",6.82017896241519,-0.389274403213762,10.7534125
"349","WellR02-C08H2B_day12",91,"17",12,"SKMEL5","PLX4720",6.5077946401987,-0.701658725430254,10.99522083
"350","WellR02-C08H2B_day13",84,"17",13,"SKMEL5","PLX4720",6.39231742277876,-0.817135942850189,11.78024167
"351","WellR02-C08H2B_day14",74,"17",14,"SKMEL5","PLX4720",6.20945336562895,-1,12.73057917
"352","WellR02-C08H2B_day15",33,"17",15,"SKMEL5","PLX4720",5.04439411935845,-2.1650592462705,12.9729875
"353","WellR02-C08H2B_day16",28,"17",16,"SKMEL5","PLX4720",4.8073549220576,-2.40209844357135,13.70632917
"354","WellR02-C08H2B_day17",15,"17",17,"SKMEL5","PLX4720",3.90689059560852,-3.30256277002043,14.875775
"355","WellR02-C08H2B_day18",14,"17",18,"SKMEL5","PLX4720",3.8073549220576,-3.40209844357135,16.12682917
"356","WellR02-C08H2B_day19",15,"17",19,"SKMEL5","PLX4720",3.90689059560852,-3.30256277002043,16.7051625
"357","WellR02-C08H2B_day20",12,"17",20,"SKMEL5","PLX4720",3.58496250072116,-3.62449086490779,17.764825
"358","WellR02-C08H2B_day0",2,"18",0,"SKMEL5","PLX4720",1,-5.08746284125034,0
"359","WellR02-C08H2B_day1",3,"18",1,"SKMEL5","PLX4720",1.58496250072116,-4.50250034052918,1.712545833
"360","WellR02-C08H2B_day2",4,"18",2,"SKMEL5","PLX4720",2,-4.08746284125034,2.695325
"361","WellR02-C08H2B_day3",8,"18",3,"SKMEL5","PLX4720",3,-3.08746284125034,3.764479167
"362","WellR02-C08H2B_day4",22,"18",4,"SKMEL5","PLX4720",4.4594316186373,-1.62803122261304,4.903575
"363","WellR02-C08H2B_day5",44,"18",5,"SKMEL5","PLX4720",5.4594316186373,-0.628031222613042,5.954283333
"364","WellR02-C08H2B_day6",68,"18",6,"SKMEL5","PLX4720",6.08746284125034,0,6.897975
"365","WellR02-C08H2B_day7",59,"18",7,"SKMEL5","PLX4720",5.88264304936184,-0.204819791888498,6.982258333
"366","WellR02-C08H2B_day8",77,"18",8,"SKMEL5","PLX4720",6.2667865406949,0.179323699444562,7.6926375
"367","WellR02-C08H2B_day9",57,"18",9,"SKMEL5","PLX4720",5.83289001416474,-0.254572827085598,8.924766667
"368","WellR02-C08H2B_day10",53,"18",10,"SKMEL5","PLX4720",5.7279204545632,-0.35954238668714,9.731066667
"369","WellR02-C08H2B_day11",48,"18",11,"SKMEL5","PLX4720",5.58496250072116,-0.502500340529183,10.7534125
"370","WellR02-C08H2B_day12",44,"18",12,"SKMEL5","PLX4720",5.4594316186373,-0.628031222613042,10.99522083
"371","WellR02-C08H2B_day13",43,"18",13,"SKMEL5","PLX4720",5.4262647547021,-0.661198086548241,11.78024167
"372","WellR02-C08H2B_day14",39,"18",14,"SKMEL5","PLX4720",5.28540221886225,-0.80206062238809,12.73057917
"373","WellR02-C08H2B_day15",25,"18",15,"SKMEL5","PLX4720",4.64385618977472,-1.44360665147561,12.9729875
"374","WellR02-C08H2B_day16",21,"18",16,"SKMEL5","PLX4720",4.39231742277876,-1.69514541847158,13.70632917
"375","WellR02-C08H2B_day17",15,"18",17,"SKMEL5","PLX4720",3.90689059560852,-2.18057224564182,14.875775
"376","WellR02-C08H2B_day18",10,"18",18,"SKMEL5","PLX4720",3.32192809488736,-2.76553474636298,16.12682917
"377","WellR02-C08H2B_day19",10,"18",19,"SKMEL5","PLX4720",3.32192809488736,-2.76553474636298,16.7051625
"378","WellR02-C08H2B_day20",9,"18",20,"SKMEL5","PLX4720",3.16992500144231,-2.91753783980803,17.764825
"379","WellR02-C08H2B_day0",5,"19",0,"SKMEL5","PLX4720",2.32192809488736,-4.03562390973072,0
"380","WellR02-C08H2B_day1",8,"19",1,"SKMEL5","PLX4720",3,-3.35755200461808,1.712545833
"381","WellR02-C08H2B_day2",9,"19",2,"SKMEL5","PLX4720",3.16992500144231,-3.18762700317577,2.695325
"382","WellR02-C08H2B_day3",17,"19",3,"SKMEL5","PLX4720",4.08746284125034,-2.27008916336774,3.764479167
"383","WellR02-C08H2B_day4",33,"19",4,"SKMEL5","PLX4720",5.04439411935845,-1.31315788525963,4.903575
"384","WellR02-C08H2B_day5",56,"19",5,"SKMEL5","PLX4720",5.8073549220576,-0.55019708256048,5.954283333
"385","WellR02-C08H2B_day6",82,"19",6,"SKMEL5","PLX4720",6.35755200461808,0,6.897975
"386","WellR02-C08H2B_day7",79,"19",7,"SKMEL5","PLX4720",6.3037807481771,-0.0537712564409807,6.982258333
"387","WellR02-C08H2B_day8",105,"19",8,"SKMEL5","PLX4720",6.71424551766612,0.356693513048039,7.6926375
"388","WellR02-C08H2B_day9",83,"19",9,"SKMEL5","PLX4720",6.37503943134692,0.0174874267288407,8.924766667
"389","WellR02-C08H2B_day10",75,"19",10,"SKMEL5","PLX4720",6.22881869049588,-0.128733314122203,9.731066667
"390","WellR02-C08H2B_day11",85,"19",11,"SKMEL5","PLX4720",6.4093909361377,0.0518389315196179,10.7534125
"391","WellR02-C08H2B_day12",73,"19",12,"SKMEL5","PLX4720",6.18982455888002,-0.167727445738066,10.99522083
"392","WellR02-C08H2B_day13",70,"19",13,"SKMEL5","PLX4720",6.12928301694497,-0.228268987673117,11.78024167
"393","WellR02-C08H2B_day14",50,"19",14,"SKMEL5","PLX4720",5.64385618977472,-0.713695814843359,12.73057917
"394","WellR02-C08H2B_day15",47,"19",15,"SKMEL5","PLX4720",5.55458885167764,-0.802963152940446,12.9729875
"395","WellR02-C08H2B_day16",43,"19",16,"SKMEL5","PLX4720",5.4262647547021,-0.931287249915986,13.70632917
"396","WellR02-C08H2B_day17",36,"19",17,"SKMEL5","PLX4720",5.16992500144231,-1.18762700317577,14.875775
"397","WellR02-C08H2B_day18",34,"19",18,"SKMEL5","PLX4720",5.08746284125034,-1.27008916336774,16.12682917
"398","WellR02-C08H2B_day19",31,"19",19,"SKMEL5","PLX4720",4.95419631038687,-1.40335569423121,16.7051625
"399","WellR02-C08H2B_day20",29,"19",20,"SKMEL5","PLX4720",4.85798099512757,-1.49957100949051,17.764825
"400","WellR02-C09H2B_day0",3,"20",0,"SKMEL5","PLX4720",1.58496250072116,-4.56478461878353,0
"401","WellR02-C09H2B_day1",7,"20",1,"SKMEL5","PLX4720",2.8073549220576,-3.34239219744708,1.712545833
"402","WellR02-C09H2B_day2",8,"20",2,"SKMEL5","PLX4720",3,-3.14974711950468,2.695325
"403","WellR02-C09H2B_day3",11,"20",3,"SKMEL5","PLX4720",3.4594316186373,-2.69031550086738,3.764479167
"404","WellR02-C09H2B_day4",22,"20",4,"SKMEL5","PLX4720",4.4594316186373,-1.69031550086738,4.903575
"405","WellR02-C09H2B_day5",44,"20",5,"SKMEL5","PLX4720",5.4594316186373,-0.690315500867385,5.954283333
"406","WellR02-C09H2B_day6",71,"20",6,"SKMEL5","PLX4720",6.14974711950468,0,6.897975
"407","WellR02-C09H2B_day7",72,"20",7,"SKMEL5","PLX4720",6.16992500144231,0.0201778819376299,6.982258333
"408","WellR02-C09H2B_day8",81,"20",8,"SKMEL5","PLX4720",6.33985000288462,0.190102883379942,7.6926375
"409","WellR02-C09H2B_day9",50,"20",9,"SKMEL5","PLX4720",5.64385618977472,-0.505890929729958,8.924766667
"410","WellR02-C09H2B_day10",51,"20",10,"SKMEL5","PLX4720",5.6724253419715,-0.477321777533187,9.731066667
"411","WellR02-C09H2B_day11",37,"20",11,"SKMEL5","PLX4720",5.20945336562895,-0.940293753875732,10.7534125
"412","WellR02-C09H2B_day12",4,"20",12,"SKMEL5","PLX4720",2,-4.14974711950468,10.99522083
"413","WellR02-C09H2B_day13",6,"20",13,"SKMEL5","PLX4720",2.58496250072116,-3.56478461878353,11.78024167
"414","WellR02-C09H2B_day14",5,"20",14,"SKMEL5","PLX4720",2.32192809488736,-3.82781902461732,12.73057917
"415","WellR02-C09H2B_day15",1,"20",15,"SKMEL5","PLX4720",0,-6.14974711950468,12.9729875
"416","WellR02-C09H2B_day16",1,"20",16,"SKMEL5","PLX4720",0,-6.14974711950468,13.70632917
"417","WellR02-C09H2B_day17",1,"20",17,"SKMEL5","PLX4720",0,-6.14974711950468,14.875775
"418","WellR02-C09H2B_day18",1,"20",18,"SKMEL5","PLX4720",0,-6.14974711950468,16.12682917
"419","WellR02-C09H2B_day19",1,"20",19,"SKMEL5","PLX4720",0,-6.14974711950468,16.7051625
"420","WellR02-C09H2B_day20",1,"20",20,"SKMEL5","PLX4720",0,-6.14974711950468,17.764825
"421","WellR02-C09H2B_day0",5,"21",0,"SKMEL5","PLX4720",2.32192809488736,-4.44625622988956,0
"422","WellR02-C09H2B_day1",11,"21",1,"SKMEL5","PLX4720",3.4594316186373,-3.30875270613963,1.712545833
"423","WellR02-C09H2B_day2",14,"21",2,"SKMEL5","PLX4720",3.8073549220576,-2.96082940271932,2.695325
"424","WellR02-C09H2B_day3",19,"21",3,"SKMEL5","PLX4720",4.24792751344359,-2.52025681133334,3.764479167
"425","WellR02-C09H2B_day4",45,"21",4,"SKMEL5","PLX4720",5.49185309632967,-1.27633122844725,4.903575
"426","WellR02-C09H2B_day5",71,"21",5,"SKMEL5","PLX4720",6.14974711950468,-0.618437205272244,5.954283333
"427","WellR02-C09H2B_day6",109,"21",6,"SKMEL5","PLX4720",6.76818432477693,0,6.897975
"428","WellR02-C09H2B_day7",113,"21",7,"SKMEL5","PLX4720",6.82017896241519,0.0519946376382618,6.982258333
"429","WellR02-C09H2B_day8",125,"21",8,"SKMEL5","PLX4720",6.96578428466209,0.197599959885161,7.6926375
"430","WellR02-C09H2B_day9",84,"21",9,"SKMEL5","PLX4720",6.39231742277876,-0.375866901998165,8.924766667
"431","WellR02-C09H2B_day10",85,"21",10,"SKMEL5","PLX4720",6.4093909361377,-0.358793388639224,9.731066667
"432","WellR02-C09H2B_day11",76,"21",11,"SKMEL5","PLX4720",6.24792751344359,-0.520256811333341,10.7534125
"433","WellR02-C09H2B_day12",63,"21",12,"SKMEL5","PLX4720",5.97727992349992,-0.790904401277009,10.99522083
"434","WellR02-C09H2B_day13",59,"21",13,"SKMEL5","PLX4720",5.88264304936184,-0.885541275415084,11.78024167
"435","WellR02-C09H2B_day14",55,"21",14,"SKMEL5","PLX4720",5.78135971352466,-0.986824611252266,12.73057917
"436","WellR02-C09H2B_day15",12,"21",15,"SKMEL5","PLX4720",3.58496250072116,-3.18322182405577,12.9729875
"437","WellR02-C09H2B_day16",10,"21",16,"SKMEL5","PLX4720",3.32192809488736,-3.44625622988956,13.70632917
"438","WellR02-C09H2B_day17",9,"21",17,"SKMEL5","PLX4720",3.16992500144231,-3.59825932333461,14.875775
"439","WellR02-C09H2B_day18",9,"21",18,"SKMEL5","PLX4720",3.16992500144231,-3.59825932333461,16.12682917
"440","WellR02-C09H2B_day19",8,"21",19,"SKMEL5","PLX4720",3,-3.76818432477693,16.7051625
"441","WellR02-C09H2B_day20",9,"21",20,"SKMEL5","PLX4720",3.16992500144231,-3.59825932333461,17.764825
"442","WellR02-C09H2B_day0",1,"22",0,"SKMEL5","PLX4720",0,-6.06608919045777,0
"443","WellR02-C09H2B_day1",3,"22",1,"SKMEL5","PLX4720",1.58496250072116,-4.48112668973662,1.712545833
"444","WellR02-C09H2B_day2",5,"22",2,"SKMEL5","PLX4720",2.32192809488736,-3.74416109557041,2.695325
"445","WellR02-C09H2B_day3",11,"22",3,"SKMEL5","PLX4720",3.4594316186373,-2.60665757182047,3.764479167
"446","WellR02-C09H2B_day4",15,"22",4,"SKMEL5","PLX4720",3.90689059560852,-2.15919859484925,4.903575
"447","WellR02-C09H2B_day5",36,"22",5,"SKMEL5","PLX4720",5.16992500144231,-0.89616418901546,5.954283333
"448","WellR02-C09H2B_day6",67,"22",6,"SKMEL5","PLX4720",6.06608919045777,0,6.897975
"449","WellR02-C09H2B_day7",65,"22",7,"SKMEL5","PLX4720",6.02236781302845,-0.0437213774293177,6.982258333
"450","WellR02-C09H2B_day8",76,"22",8,"SKMEL5","PLX4720",6.24792751344359,0.181838322985813,7.6926375
"451","WellR02-C09H2B_day9",63,"22",9,"SKMEL5","PLX4720",5.97727992349992,-0.0888092669578553,8.924766667
"452","WellR02-C09H2B_day10",57,"22",10,"SKMEL5","PLX4720",5.83289001416474,-0.233199176293031,9.731066667
"453","WellR02-C09H2B_day11",49,"22",11,"SKMEL5","PLX4720",5.61470984411521,-0.451379346342564,10.7534125
"454","WellR02-C09H2B_day12",41,"22",12,"SKMEL5","PLX4720",5.35755200461808,-0.708537185839688,10.99522083
"455","WellR02-C09H2B_day13",28,"22",13,"SKMEL5","PLX4720",4.8073549220576,-1.25873426840017,11.78024167
"456","WellR02-C09H2B_day14",22,"22",14,"SKMEL5","PLX4720",4.4594316186373,-1.60665757182047,12.73057917
"457","WellR02-C09H2B_day15",3,"22",15,"SKMEL5","PLX4720",1.58496250072116,-4.48112668973662,12.9729875
"458","WellR02-C09H2B_day16",2,"22",16,"SKMEL5","PLX4720",1,-5.06608919045777,13.70632917
"459","WellR02-C09H2B_day17",1,"22",17,"SKMEL5","PLX4720",0,-6.06608919045777,14.875775
"460","WellR02-C09H2B_day18",1,"22",18,"SKMEL5","PLX4720",0,-6.06608919045777,16.12682917
"461","WellR02-C09H2B_day19",1,"22",19,"SKMEL5","PLX4720",0,-6.06608919045777,16.7051625
"462","WellR02-C09H2B_day20",1,"22",20,"SKMEL5","PLX4720",0,-6.06608919045777,17.764825
"463","WellR02-C09H2B_day0",1,"23",0,"SKMEL5","PLX4720",0,-6.06608919045777,0
"464","WellR02-C09H2B_day1",4,"23",1,"SKMEL5","PLX4720",2,-4.06608919045777,1.712545833
"465","WellR02-C09H2B_day2",4,"23",2,"SKMEL5","PLX4720",2,-4.06608919045777,2.695325
"466","WellR02-C09H2B_day3",9,"23",3,"SKMEL5","PLX4720",3.16992500144231,-2.89616418901546,3.764479167
"467","WellR02-C09H2B_day4",24,"23",4,"SKMEL5","PLX4720",4.58496250072116,-1.48112668973662,4.903575
"468","WellR02-C09H2B_day5",38,"23",5,"SKMEL5","PLX4720",5.24792751344359,-0.818161677014187,5.954283333
"469","WellR02-C09H2B_day6",67,"23",6,"SKMEL5","PLX4720",6.06608919045777,0,6.897975
